"","card1","card2","card3","card4","card5","winloss"
"3633",8,8,0,10,0,"Loss"
"3634",7,4,9,0,0,"Win"
"3635",10,10,0,0,0,"Win"
"3636",1,4,10,0,0,"Loss"
"3637",7,11,0,0,0,"Loss"
"3638",10,10,0,0,0,"Loss"
"3639",4,10,0,0,0,"Win"
"3640",5,9,0,10,0,"Loss"
"3641",5,4,7,2,0,"Push"
"3642",10,5,0,7,0,"Loss"
"3643",10,2,0,4,4,"Loss"
"3644",5,10,0,5,0,"Loss"
"3645",2,6,10,0,0,"Loss"
"3646",10,2,0,7,0,"Win"
"3647",3,5,7,0,0,"Win"
"3648",11,3,5,0,0,"Win"
"3649",10,9,0,0,0,"Win"
"3650",11,3,4,0,0,"Loss"
"3651",10,2,0,8,0,"Win"
"3652",6,9,0,10,0,"Loss"
"3653",2,7,11,0,0,"Win"
"3654",3,7,4,9,0,"Loss"
"3655",2,6,10,0,0,"Win"
"3656",8,10,0,0,0,"Loss"
"3657",10,10,0,0,0,"Win"
"3658",5,10,0,3,0,"Push"
"3659",10,6,0,2,0,"Loss"
"3660",10,8,0,0,0,"Win"
"3661",9,8,0,0,0,"Loss"
"3662",5,6,4,1,1,"Loss"
"3663",7,2,6,4,0,"Win"
"3664",10,10,0,0,0,"Loss"
"3665",5,10,0,3,0,"Loss"
"3666",10,10,0,0,0,"Loss"
"3667",11,10,0,0,0,"Win"
"3668",10,10,0,0,0,"Win"
"3669",8,6,0,10,0,"Loss"
"3670",10,8,0,0,0,"Loss"
"3671",2,2,7,8,0,"Win"
"3672",10,11,0,0,0,"Win"
"3673",10,2,0,0,0,"Win"
"3674",2,4,8,1,4,"Push"
"3675",8,6,0,10,0,"Loss"
"3676",6,10,0,9,0,"Loss"
"3677",8,10,0,0,0,"Win"
"3678",10,2,0,0,0,"Win"
"3679",3,6,11,0,0,"Win"
"3680",10,7,0,0,0,"Win"
"3681",11,8,0,0,0,"Loss"
"3682",10,5,0,3,0,"Push"
"3683",10,7,0,0,0,"Loss"
"3684",11,5,5,0,0,"Push"
"3685",2,8,2,10,0,"Loss"
"3686",10,10,0,0,0,"Push"
"3687",3,8,8,0,0,"Win"
"3688",11,10,0,0,0,"Win"
"3689",7,9,0,0,0,"Win"
"3690",7,10,0,0,0,"Loss"
"3691",10,11,0,0,0,"Win"
"3692",2,3,3,2,2,"Loss"
"3693",8,7,0,10,0,"Loss"
"3694",7,3,7,0,0,"Push"
"3695",5,10,0,0,0,"Win"
"3696",10,8,0,0,0,"Loss"
"3697",2,11,6,0,0,"Loss"
"3698",10,11,0,0,0,"Win"
"3699",11,10,0,0,0,"Win"
"3700",4,3,4,5,10,"Loss"
"3701",10,5,0,1,10,"Loss"
"3702",3,11,4,0,0,"Loss"
"3703",1,4,7,0,0,"Win"
"3704",10,10,0,0,0,"Win"
"3705",4,10,0,5,0,"Push"
"3706",4,1,10,0,0,"Loss"
"3707",10,8,0,0,0,"Push"
"3708",2,10,0,10,0,"Loss"
"3709",10,10,0,0,0,"Push"
"3710",10,6,0,10,0,"Loss"
"3711",3,4,10,0,0,"Loss"
"3712",2,7,2,4,1,"Win"
"3713",2,8,10,0,0,"Win"
"3714",8,4,0,7,0,"Win"
"3715",6,10,0,10,0,"Loss"
"3716",10,10,0,0,0,"Loss"
"3717",5,3,2,6,5,"Win"
"3718",3,10,0,0,0,"Win"
"3719",2,2,5,6,10,"Loss"
"3720",4,10,0,0,0,"Loss"
"3721",10,2,0,0,0,"Loss"
"3722",10,8,0,0,0,"Loss"
"3723",10,7,0,0,0,"Loss"
"3724",10,10,0,0,0,"Push"
"3725",3,5,4,10,0,"Loss"
"3726",1,1,10,6,0,"Loss"
"3727",10,2,0,0,0,"Win"
"3728",4,2,10,0,0,"Win"
"3729",10,8,0,0,0,"Loss"
"3730",7,6,0,0,0,"Win"
"3731",10,7,0,0,0,"Push"
"3732",4,5,4,5,0,"Win"
"3733",2,2,7,8,0,"Push"
"3734",3,4,3,10,0,"Win"
"3735",6,2,9,0,0,"Loss"
"3736",6,3,10,0,0,"Loss"
"3737",6,2,7,10,0,"Loss"
"3738",5,3,7,5,0,"Win"
"3739",3,10,0,0,0,"Loss"
"3740",8,9,0,0,0,"Push"
"3741",8,5,0,1,10,"Loss"
"3742",9,11,0,0,0,"Win"
"3743",10,10,0,0,0,"Win"
"3744",2,10,0,3,10,"Loss"
"3745",5,10,0,10,0,"Loss"
"3746",2,2,11,7,0,"Loss"
"3747",10,10,0,0,0,"Loss"
"3748",2,5,10,0,0,"Win"
"3749",10,10,0,0,0,"Push"
"3750",5,10,0,0,0,"Loss"
"3751",10,10,0,0,0,"Win"
"3752",8,5,0,0,0,"Loss"
"3753",3,9,0,1,5,"Loss"
"3754",9,10,0,0,0,"Loss"
"3755",2,8,10,0,0,"Win"
"3756",10,3,0,0,0,"Win"
"3757",8,10,0,0,0,"Loss"
"3758",4,7,2,0,0,"Loss"
"3759",5,9,0,0,0,"Loss"
"3760",5,3,7,10,0,"Loss"
"3761",7,11,0,0,0,"Win"
"3762",7,4,10,0,0,"Win"
"3763",9,9,0,0,0,"Loss"
"3764",10,9,0,0,0,"Win"
"3765",9,4,0,10,0,"Loss"
"3766",9,3,0,1,9,"Loss"
"3767",10,8,0,0,0,"Loss"
"3768",3,5,6,0,0,"Win"
"3769",10,7,0,0,0,"Push"
"3770",7,9,0,0,0,"Win"
"3771",5,10,0,0,0,"Loss"
"3772",5,1,10,0,0,"Loss"
"3773",8,2,3,2,5,"Win"
"3774",8,10,0,0,0,"Push"
"3775",10,9,0,0,0,"Win"
"3776",2,10,0,0,0,"Win"
"3777",3,4,3,1,10,"Win"
"3778",5,2,10,0,0,"Loss"
"3779",3,10,0,10,0,"Loss"
"3780",4,9,0,0,0,"Loss"
"3781",10,3,0,0,0,"Loss"
"3782",10,9,0,0,0,"Win"
"3783",3,7,10,0,0,"Loss"
"3784",11,10,0,0,0,"Win"
"3785",10,4,0,10,0,"Loss"
"3786",8,3,3,0,0,"Loss"
"3787",2,6,7,0,0,"Loss"
"3788",5,11,5,0,0,"Win"
"3789",5,6,6,0,0,"Loss"
"3790",11,10,0,0,0,"Win"
"3791",6,1,8,0,0,"Loss"
"3792",5,5,10,0,0,"Push"
"3793",3,5,3,10,0,"Win"
"3794",7,4,6,0,0,"Win"
"3795",10,10,0,0,0,"Win"
"3796",10,7,0,0,0,"Loss"
"3797",10,3,0,0,0,"Loss"
"3798",2,5,9,0,0,"Loss"
"3799",4,10,0,0,0,"Win"
"3800",10,10,0,0,0,"Loss"
"3801",11,2,4,0,0,"Loss"
"3802",11,8,0,0,0,"Push"
"3803",10,3,0,10,0,"Loss"
"3804",7,4,10,0,0,"Win"
"3805",7,11,0,0,0,"Push"
"3806",10,10,0,0,0,"Loss"
"3807",2,9,10,0,0,"Win"
"3808",3,10,0,0,0,"Win"
"3809",10,9,0,0,0,"Loss"
"3810",11,10,0,0,0,"Win"
"3811",6,2,6,2,10,"Loss"
"3812",7,10,0,0,0,"Loss"
"3813",10,10,0,0,0,"Win"
"3814",11,7,0,0,0,"Win"
"3815",7,6,0,0,0,"Win"
"3816",1,4,10,0,0,"Loss"
"3817",2,3,10,6,0,"Win"
"3818",6,2,2,1,10,"Win"
"3819",3,2,11,8,0,"Loss"
"3820",3,4,7,10,0,"Loss"
"3821",3,10,0,0,0,"Loss"
"3822",6,10,0,10,0,"Loss"
"3823",4,9,0,0,0,"Win"
"3824",11,10,0,0,0,"Win"
"3825",2,10,0,8,0,"Push"
"3826",8,8,0,5,0,"Win"
"3827",10,11,0,0,0,"Win"
"3828",2,10,0,10,0,"Loss"
"3829",6,10,0,0,0,"Win"
"3830",10,2,0,0,0,"Loss"
"3831",10,9,0,0,0,"Win"
"3832",10,4,0,4,0,"Push"
"3833",10,7,0,0,0,"Win"
"3834",5,10,0,0,0,"Loss"
"3835",1,1,10,10,0,"Loss"
"3836",10,9,0,0,0,"Win"
"3837",10,4,0,7,0,"Win"
"3838",9,10,0,0,0,"Win"
"3839",9,5,0,8,0,"Loss"
"3840",7,3,2,10,0,"Loss"
"3841",11,4,4,0,0,"Push"
"3842",3,9,0,4,2,"Loss"
"3843",10,10,0,0,0,"Win"
"3844",10,6,0,4,0,"Win"
"3845",2,3,4,10,0,"Win"
"3846",10,10,0,0,0,"Win"
"3847",10,7,0,0,0,"Push"
"3848",10,6,0,10,0,"Loss"
"3849",6,10,0,0,0,"Loss"
"3850",7,10,0,0,0,"Win"
"3851",10,11,0,0,0,"Win"
"3852",10,10,0,0,0,"Win"
"3853",10,8,0,0,0,"Push"
"3854",11,2,4,0,0,"Win"
"3855",3,5,5,10,0,"Loss"
"3856",6,7,0,6,0,"Win"
"3857",8,10,0,0,0,"Win"
"3858",8,11,0,0,0,"Win"
"3859",3,10,0,3,1,"Loss"
"3860",11,9,0,0,0,"Push"
"3861",10,7,0,0,0,"Push"
"3862",4,10,0,0,0,"Win"
"3863",5,8,0,2,10,"Loss"
"3864",6,3,10,0,0,"Push"
"3865",2,10,0,0,0,"Win"
"3866",10,11,0,0,0,"Win"
"3867",4,6,9,0,0,"Win"
"3868",10,7,0,0,0,"Win"
"3869",10,5,0,5,0,"Win"
"3870",3,10,0,10,0,"Loss"
"3871",3,2,8,2,1,"Loss"
"3872",9,7,0,0,0,"Win"
"3873",5,10,0,10,0,"Loss"
"3874",4,6,5,2,0,"Loss"
"3875",7,3,10,0,0,"Loss"
"3876",10,10,0,0,0,"Win"
"3877",10,11,0,0,0,"Push"
"3878",5,2,3,10,0,"Win"
"3879",10,10,0,0,0,"Win"
"3880",10,3,0,10,0,"Loss"
"3881",10,7,0,0,0,"Loss"
"3882",8,6,0,10,0,"Loss"
"3883",5,10,0,0,0,"Loss"
"3884",6,10,0,5,0,"Push"
"3885",8,10,0,0,0,"Loss"
"3886",9,6,0,10,0,"Loss"
"3887",6,2,6,0,0,"Win"
"3888",10,7,0,0,0,"Loss"
"3889",2,10,0,10,0,"Loss"
"3890",2,6,3,9,0,"Win"
"3891",4,10,0,0,0,"Win"
"3892",2,8,11,0,0,"Win"
"3893",9,10,0,0,0,"Loss"
"3894",10,2,0,0,0,"Win"
"3895",3,9,0,6,0,"Win"
"3896",6,8,0,6,0,"Win"
"3897",9,10,0,0,0,"Loss"
"3898",10,11,0,0,0,"Win"
"3899",9,10,0,0,0,"Win"
"3900",7,5,0,8,0,"Loss"
"3901",10,4,0,0,0,"Loss"
"3902",10,9,0,0,0,"Loss"
"3903",2,11,8,0,0,"Win"
"3904",6,4,10,0,0,"Win"
"3905",11,2,8,0,0,"Win"
"3906",10,10,0,0,0,"Win"
"3907",2,3,4,6,10,"Loss"
"3908",2,10,0,10,0,"Loss"
"3909",2,10,0,10,0,"Loss"
"3910",10,10,0,0,0,"Win"
"3911",10,4,0,5,0,"Loss"
"3912",5,7,0,10,0,"Loss"
"3913",11,7,0,0,0,"Loss"
"3914",6,8,0,0,0,"Loss"
"3915",3,11,6,0,0,"Win"
"3916",10,11,0,0,0,"Win"
"3917",3,6,2,1,10,"Loss"
"3918",10,11,0,0,0,"Win"
"3919",5,10,0,0,0,"Win"
"3920",5,11,1,0,0,"Win"
"3921",2,7,3,2,10,"Loss"
"3922",10,11,0,0,0,"Win"
"3923",5,5,10,0,0,"Win"
"3924",9,2,10,0,0,"Win"
"3925",10,5,0,0,0,"Loss"
"3926",8,5,0,4,0,"Loss"
"3927",10,3,0,7,0,"Win"
"3928",9,9,0,0,0,"Loss"
"3929",8,10,0,0,0,"Loss"
"3930",10,10,0,0,0,"Win"
"3931",10,4,0,0,0,"Win"
"3932",8,3,8,0,0,"Push"
"3933",5,7,0,9,0,"Win"
"3934",9,8,0,0,0,"Push"
"3935",10,9,0,0,0,"Push"
"3936",4,10,0,0,0,"Loss"
"3937",3,7,9,0,0,"Loss"
"3938",5,2,10,0,0,"Win"
"3939",8,9,0,0,0,"Push"
"3940",8,10,0,0,0,"Loss"
"3941",2,10,0,1,5,"Loss"
"3942",10,4,0,10,0,"Loss"
"3943",10,8,0,0,0,"Loss"
"3944",10,10,0,0,0,"Win"
"3945",3,3,2,8,9,"Loss"
"3946",10,11,0,0,0,"Win"
"3947",11,10,0,0,0,"Win"
"3948",6,9,0,1,3,"Win"
"3949",10,10,0,0,0,"Win"
"3950",10,3,0,0,0,"Win"
"3951",10,4,0,9,0,"Loss"
"3952",10,10,0,0,0,"Win"
"3953",4,2,4,4,4,"Win"
"3954",10,5,0,10,0,"Loss"
"3955",8,7,0,6,0,"Push"
"3956",2,2,10,4,0,"Push"
"3957",1,4,9,0,0,"Loss"
"3958",10,3,0,6,0,"Loss"
"3959",10,3,0,0,0,"Win"
"3960",9,10,0,0,0,"Win"
"3961",10,8,0,0,0,"Win"
"3962",11,10,0,0,0,"Win"
"3963",4,9,0,2,3,"Push"
"3964",11,6,4,0,0,"Push"
"3965",4,2,8,0,0,"Loss"
"3966",11,7,0,0,0,"Loss"
"3967",11,6,4,0,0,"Push"
"3968",10,9,0,0,0,"Win"
"3969",10,10,0,0,0,"Push"
"3970",9,10,0,0,0,"Win"
"3971",11,7,0,0,0,"Push"
"3972",3,10,0,0,0,"Loss"
"3973",3,10,0,2,2,"Win"
"3974",4,9,0,5,0,"Win"
"3975",10,10,0,0,0,"Loss"
"3976",4,10,0,10,0,"Loss"
"3977",3,2,10,3,0,"Win"
"3978",10,10,0,0,0,"Win"
"3979",7,9,0,0,0,"Loss"
"3980",10,3,0,10,0,"Loss"
"3981",11,4,2,0,0,"Win"
"3982",3,10,0,0,0,"Loss"
"3983",7,10,0,0,0,"Loss"
"3984",4,6,9,0,0,"Loss"
"3985",4,10,0,0,0,"Loss"
"3986",4,8,0,10,0,"Loss"
"3987",2,8,10,0,0,"Loss"
"3988",2,6,2,10,0,"Win"
"3989",9,10,0,0,0,"Loss"
"3990",10,10,0,0,0,"Win"
"3991",4,3,10,0,0,"Loss"
"3992",8,10,0,0,0,"Loss"
"3993",11,6,3,0,0,"Push"
"3994",3,2,10,7,0,"Loss"
"3995",4,11,6,0,0,"Win"
"3996",5,2,2,3,3,"Loss"
"3997",1,6,9,10,0,"Loss"
"3998",10,10,0,0,0,"Win"
"3999",9,9,0,0,0,"Loss"
"4000",3,10,0,0,0,"Loss"
"4001",10,7,0,0,0,"Loss"
"4002",11,1,5,0,0,"Loss"
"4003",6,10,0,0,0,"Loss"
"4004",2,6,8,9,0,"Loss"
"4005",8,10,0,0,0,"Loss"
"4006",10,10,0,0,0,"Win"
"4007",4,3,5,7,0,"Win"
"4008",3,11,3,0,0,"Win"
"4009",3,7,10,0,0,"Win"
"4010",6,10,0,6,0,"Loss"
"4011",5,10,0,7,0,"Loss"
"4012",8,10,0,0,0,"Loss"
"4013",10,4,0,10,0,"Loss"
"4014",11,7,0,0,0,"Loss"
"4015",10,10,0,0,0,"Win"
"4016",10,7,0,0,0,"Loss"
"4017",10,4,0,0,0,"Loss"
"4018",2,7,2,4,9,"Loss"
"4019",3,10,0,10,0,"Loss"
"4020",8,3,1,0,0,"Loss"
"4021",6,10,0,3,0,"Loss"
"4022",5,5,4,10,0,"Loss"
"4023",3,11,2,10,0,"Loss"
"4024",9,3,0,6,0,"Loss"
"4025",3,10,0,0,0,"Loss"
"4026",2,3,10,1,7,"Loss"
"4027",7,7,0,0,0,"Loss"
"4028",8,10,0,0,0,"Push"
"4029",6,8,0,0,0,"Loss"
"4030",10,10,0,0,0,"Push"
"4031",6,7,0,0,0,"Loss"
"4032",10,8,0,0,0,"Loss"
"4033",11,10,0,0,0,"Win"
"4034",10,7,0,0,0,"Win"
"4035",11,10,0,0,0,"Win"
"4036",2,1,10,4,0,"Loss"
"4037",6,2,5,0,0,"Win"
"4038",10,2,0,0,0,"Loss"
"4039",2,10,0,8,0,"Push"
"4040",6,10,0,2,0,"Loss"
"4041",3,10,0,10,0,"Loss"
"4042",5,10,0,0,0,"Win"
"4043",11,1,1,8,0,"Win"
"4044",2,3,10,0,0,"Win"
"4045",10,9,0,0,0,"Win"
"4046",10,6,0,4,0,"Push"
"4047",11,10,0,0,0,"Win"
"4048",2,10,0,10,0,"Loss"
"4049",9,4,0,9,0,"Loss"
"4050",9,6,0,4,0,"Win"
"4051",9,3,0,7,0,"Push"
"4052",10,10,0,0,0,"Win"
"4053",3,10,0,7,0,"Win"
"4054",1,2,10,0,0,"Win"
"4055",7,3,10,0,0,"Win"
"4056",10,7,0,0,0,"Push"
"4057",8,4,0,8,0,"Win"
"4058",10,3,0,1,5,"Loss"
"4059",3,10,0,7,0,"Push"
"4060",10,5,0,10,0,"Loss"
"4061",6,10,0,3,0,"Win"
"4062",2,10,0,7,0,"Loss"
"4063",10,10,0,0,0,"Win"
"4064",10,3,0,0,0,"Loss"
"4065",10,5,0,0,0,"Win"
"4066",5,1,8,10,0,"Loss"
"4067",9,2,6,0,0,"Loss"
"4068",5,4,8,0,0,"Win"
"4069",2,7,10,0,0,"Win"
"4070",2,8,4,10,0,"Loss"
"4071",6,6,0,0,0,"Win"
"4072",2,6,5,0,0,"Win"
"4073",9,10,0,0,0,"Loss"
"4074",10,10,0,0,0,"Win"
"4075",7,2,10,0,0,"Push"
"4076",10,6,0,0,0,"Win"
"4077",11,3,1,6,0,"Win"
"4078",1,4,10,0,0,"Loss"
"4079",10,10,0,0,0,"Win"
"4080",2,10,0,10,0,"Loss"
"4081",8,11,0,0,0,"Loss"
"4082",10,10,0,0,0,"Win"
"4083",5,6,2,0,0,"Win"
"4084",9,10,0,0,0,"Win"
"4085",9,6,0,7,0,"Loss"
"4086",10,9,0,0,0,"Push"
"4087",2,10,0,0,0,"Loss"
"4088",8,11,0,0,0,"Push"
"4089",11,10,0,0,0,"Win"
"4090",10,8,0,0,0,"Win"
"4091",3,10,0,10,0,"Loss"
"4092",3,10,0,10,0,"Loss"
"4093",10,7,0,0,0,"Loss"
"4094",3,9,0,9,0,"Win"
"4095",8,9,0,0,0,"Loss"
"4096",3,7,4,7,0,"Win"
"4097",5,7,0,0,0,"Loss"
"4098",3,5,10,0,0,"Loss"
"4099",7,2,11,0,0,"Win"
"4100",10,4,0,8,0,"Loss"
"4101",8,10,0,0,0,"Loss"
"4102",6,1,10,0,0,"Loss"
"4103",6,5,2,6,0,"Loss"
"4104",6,4,6,7,0,"Loss"
"4105",9,8,0,0,0,"Loss"
"4106",9,10,0,0,0,"Loss"
"4107",10,10,0,0,0,"Push"
"4108",5,1,8,7,0,"Push"
"4109",2,9,9,0,0,"Win"
"4110",10,6,0,10,0,"Loss"
"4111",10,9,0,0,0,"Win"
"4112",3,10,0,10,0,"Loss"
"4113",2,9,4,10,0,"Loss"
"4114",6,3,10,0,0,"Win"
"4115",2,3,3,9,0,"Push"
"4116",8,6,0,0,0,"Loss"
"4117",6,5,1,0,0,"Win"
"4118",11,6,1,0,0,"Loss"
"4119",10,10,0,0,0,"Push"
"4120",10,10,0,0,0,"Win"
"4121",6,10,0,4,0,"Push"
"4122",9,8,0,0,0,"Loss"
"4123",10,9,0,0,0,"Push"
"4124",10,5,0,7,0,"Loss"
"4125",10,4,0,3,0,"Loss"
"4126",4,8,0,3,9,"Loss"
"4127",10,7,0,0,0,"Loss"
"4128",10,4,0,7,0,"Win"
"4129",4,10,0,2,4,"Win"
"4130",10,8,0,0,0,"Loss"
"4131",5,8,0,0,0,"Loss"
"4132",3,10,0,3,10,"Loss"
"4133",8,10,0,0,0,"Loss"
"4134",8,4,0,0,0,"Loss"
"4135",6,10,0,0,0,"Loss"
"4136",10,10,0,0,0,"Push"
"4137",8,10,0,0,0,"Push"
"4138",2,10,0,6,0,"Win"
"4139",5,10,0,9,0,"Loss"
"4140",7,10,0,0,0,"Loss"
"4141",4,10,0,1,5,"Push"
"4142",8,2,2,0,0,"Loss"
"4143",2,5,7,3,0,"Loss"
"4144",5,9,0,8,0,"Loss"
"4145",10,10,0,0,0,"Loss"
"4146",10,9,0,0,0,"Push"
"4147",7,9,0,5,0,"Win"
"4148",9,3,0,0,0,"Loss"
"4149",2,9,1,9,0,"Win"
"4150",10,3,0,10,0,"Loss"
"4151",6,6,0,9,0,"Win"
"4152",10,3,0,0,0,"Win"
"4153",7,8,0,10,0,"Loss"
"4154",10,10,0,0,0,"Push"
"4155",7,4,10,0,0,"Win"
"4156",5,5,10,0,0,"Win"
"4157",10,10,0,0,0,"Win"
"4158",8,3,3,2,10,"Loss"
"4159",5,10,0,0,0,"Win"
"4160",2,5,10,0,0,"Win"
"4161",2,8,10,0,0,"Win"
"4162",11,10,0,0,0,"Win"
"4163",6,7,0,0,0,"Loss"
"4164",10,10,0,0,0,"Win"
"4165",10,8,0,0,0,"Win"
"4166",10,10,0,0,0,"Push"
"4167",10,11,0,0,0,"Win"
"4168",6,6,0,7,0,"Win"
"4169",10,5,0,9,0,"Loss"
"4170",10,10,0,0,0,"Win"
"4171",7,10,0,0,0,"Loss"
"4172",5,5,5,10,0,"Loss"
"4173",5,5,6,9,0,"Loss"
"4174",6,6,0,10,0,"Loss"
"4175",10,8,0,0,0,"Loss"
"4176",10,11,0,0,0,"Push"
"4177",3,10,0,0,0,"Win"
"4178",11,7,0,0,0,"Win"
"4179",3,10,0,0,0,"Loss"
"4180",10,7,0,0,0,"Loss"
"4181",4,10,0,9,0,"Loss"
"4182",6,5,4,0,0,"Win"
"4183",2,10,0,4,0,"Win"
"4184",4,2,8,0,0,"Loss"
"4185",4,10,0,0,0,"Win"
"4186",10,9,0,0,0,"Win"
"4187",7,10,0,0,0,"Loss"
"4188",2,10,0,10,0,"Loss"
"4189",8,2,10,0,0,"Win"
"4190",10,10,0,0,0,"Win"
"4191",11,7,0,0,0,"Win"
"4192",10,10,0,0,0,"Win"
"4193",8,9,0,0,0,"Loss"
"4194",3,10,0,5,0,"Loss"
"4195",10,7,0,0,0,"Win"
"4196",11,10,0,0,0,"Win"
"4197",10,10,0,0,0,"Loss"
"4198",7,10,0,0,0,"Win"
"4199",10,11,0,0,0,"Win"
"4200",9,9,0,0,0,"Push"
"4201",10,4,0,1,6,"Win"
"4202",10,10,0,0,0,"Win"
"4203",8,7,0,3,0,"Win"
"4204",3,10,0,0,0,"Win"
"4205",3,2,4,5,0,"Loss"
"4206",5,7,0,0,0,"Loss"
"4207",5,9,0,10,0,"Loss"
"4208",3,8,2,6,0,"Win"
"4209",10,10,0,0,0,"Win"
"4210",6,2,6,6,0,"Push"
"4211",7,10,0,0,0,"Loss"
"4212",11,2,2,4,0,"Loss"
"4213",2,2,5,6,10,"Loss"
"4214",4,10,0,3,0,"Win"
"4215",10,10,0,0,0,"Loss"
"4216",7,10,0,0,0,"Win"
"4217",8,8,0,5,0,"Win"
"4218",5,10,0,0,0,"Win"
"4219",5,3,2,10,0,"Loss"
"4220",11,8,0,0,0,"Push"
"4221",7,11,0,0,0,"Loss"
"4222",5,8,0,6,0,"Win"
"4223",5,4,5,7,0,"Win"
"4224",10,9,0,0,0,"Win"
"4225",7,6,0,10,0,"Loss"
"4226",10,10,0,0,0,"Win"
"4227",4,5,7,3,0,"Win"
"4228",2,11,7,0,0,"Push"
"4229",10,10,0,0,0,"Win"
"4230",3,6,2,9,0,"Win"
"4231",4,4,10,0,0,"Win"
"4232",2,10,0,10,0,"Loss"
"4233",8,9,0,0,0,"Loss"
"4234",7,2,11,0,0,"Push"
"4235",10,9,0,0,0,"Push"
"4236",10,9,0,0,0,"Loss"
"4237",3,9,0,0,0,"Loss"
"4238",10,9,0,0,0,"Loss"
"4239",3,1,9,10,0,"Loss"
"4240",5,6,9,0,0,"Push"
"4241",5,10,0,3,0,"Win"
"4242",10,6,0,10,0,"Loss"
"4243",10,6,0,1,0,"Loss"
"4244",10,2,0,0,0,"Win"
"4245",6,3,2,8,0,"Win"
"4246",9,6,0,0,0,"Loss"
"4247",8,10,0,0,0,"Loss"
"4248",11,1,2,9,0,"Loss"
"4249",10,10,0,0,0,"Win"
"4250",10,9,0,0,0,"Win"
"4251",9,9,0,0,0,"Win"
"4252",10,4,0,2,1,"Win"
"4253",10,10,0,0,0,"Push"
"4254",2,11,1,0,0,"Win"
"4255",8,4,0,0,0,"Loss"
"4256",10,5,0,3,0,"Win"
"4257",2,4,10,0,0,"Win"
"4258",10,10,0,0,0,"Win"
"4259",1,6,10,0,0,"Win"
"4260",11,3,3,0,0,"Push"
"4261",2,5,11,0,0,"Loss"
"4262",10,9,0,0,0,"Win"
"4263",9,7,0,6,0,"Loss"
"4264",3,10,0,5,0,"Loss"
"4265",9,8,0,0,0,"Loss"
"4266",10,2,0,4,1,"Loss"
"4267",10,7,0,0,0,"Win"
"4268",4,4,10,0,0,"Win"
"4269",9,3,0,10,0,"Loss"
"4270",10,5,0,8,0,"Loss"
"4271",10,4,0,5,0,"Win"
"4272",10,11,0,0,0,"Win"
"4273",4,10,0,0,0,"Loss"
"4274",4,5,3,0,0,"Loss"
"4275",4,7,10,0,0,"Win"
"4276",10,4,0,1,1,"Loss"
"4277",10,10,0,0,0,"Win"
"4278",5,6,10,0,0,"Win"
"4279",5,8,0,10,0,"Loss"
"4280",10,3,0,0,0,"Loss"
"4281",10,11,0,0,0,"Win"
"4282",4,5,3,6,0,"Win"
"4283",10,5,0,0,0,"Loss"
"4284",1,6,7,0,0,"Loss"
"4285",4,10,0,1,10,"Loss"
"4286",8,10,0,0,0,"Win"
"4287",9,10,0,0,0,"Win"
"4288",5,10,0,10,0,"Loss"
"4289",2,10,0,0,0,"Loss"
"4290",6,4,4,0,0,"Loss"
"4291",4,10,0,0,0,"Loss"
"4292",10,6,0,0,0,"Loss"
"4293",2,10,0,8,0,"Win"
"4294",4,10,0,3,0,"Loss"
"4295",10,8,0,0,0,"Push"
"4296",10,9,0,0,0,"Loss"
"4297",10,10,0,0,0,"Loss"
"4298",9,6,0,2,0,"Loss"
"4299",10,3,0,9,0,"Loss"
"4300",3,6,5,1,5,"Win"
"4301",10,10,0,0,0,"Win"
"4302",1,4,10,10,0,"Loss"
"4303",7,11,0,0,0,"Loss"
"4304",7,10,0,0,0,"Win"
"4305",9,7,0,0,0,"Loss"
"4306",8,10,0,0,0,"Loss"
"4307",9,7,0,0,0,"Loss"
"4308",9,8,0,0,0,"Loss"
"4309",10,9,0,0,0,"Win"
"4310",8,10,0,0,0,"Win"
"4311",7,10,0,0,0,"Loss"
"4312",10,10,0,0,0,"Win"
"4313",9,3,0,0,0,"Loss"
"4314",10,10,0,0,0,"Win"
"4315",10,9,0,0,0,"Win"
"4316",11,10,0,0,0,"Win"
"4317",3,5,10,0,0,"Win"
"4318",2,10,0,0,0,"Win"
"4319",2,6,10,0,0,"Win"
"4320",10,3,0,0,0,"Win"
"4321",10,4,0,4,0,"Loss"
"4322",10,10,0,0,0,"Win"
"4323",10,7,0,0,0,"Win"
"4324",10,10,0,0,0,"Win"
"4325",7,10,0,0,0,"Push"
"4326",6,3,10,0,0,"Win"
"4327",10,10,0,0,0,"Loss"
"4328",11,3,2,1,0,"Loss"
"4329",10,10,0,0,0,"Win"
"4330",4,4,9,0,0,"Loss"
"4331",9,10,0,0,0,"Win"
"4332",4,10,0,5,0,"Push"
"4333",2,10,0,8,0,"Win"
"4334",10,11,0,0,0,"Win"
"4335",2,3,6,3,7,"Win"
"4336",10,4,0,0,0,"Loss"
"4337",3,10,0,0,0,"Loss"
"4338",10,5,0,0,0,"Loss"
"4339",9,6,0,0,0,"Loss"
"4340",9,10,0,0,0,"Win"
"4341",8,2,8,0,0,"Win"
"4342",7,4,10,0,0,"Win"
"4343",4,10,0,0,0,"Loss"
"4344",9,8,0,0,0,"Loss"
"4345",6,10,0,0,0,"Loss"
"4346",5,9,0,0,0,"Loss"
"4347",2,8,8,0,0,"Loss"
"4348",4,10,0,0,0,"Loss"
"4349",10,10,0,0,0,"Push"
